id,count,bin,image_path,json_path,density_path,split
886,290,200-299,D:\PanoCrowdCount\data\dataset\images\886.jpg,D:\PanoCrowdCount\data\dataset\json\886.json,D:\PanoCrowdCount\data\dataset\density_maps\886.npy,train
887,51,50-99,D:\PanoCrowdCount\data\dataset\images\887.jpg,D:\PanoCrowdCount\data\dataset\json\887.json,D:\PanoCrowdCount\data\dataset\density_maps\887.npy,train
888,77,50-99,D:\PanoCrowdCount\data\dataset\images\888.jpg,D:\PanoCrowdCount\data\dataset\json\888.json,D:\PanoCrowdCount\data\dataset\density_maps\888.npy,train
889,131,100-199,D:\PanoCrowdCount\data\dataset\images\889.jpg,D:\PanoCrowdCount\data\dataset\json\889.json,D:\PanoCrowdCount\data\dataset\density_maps\889.npy,train
89,131,100-199,D:\PanoCrowdCount\data\dataset\images\89.jpg,D:\PanoCrowdCount\data\dataset\json\89.json,D:\PanoCrowdCount\data\dataset\density_maps\89.npy,train
890,41,0-49,D:\PanoCrowdCount\data\dataset\images\890.jpg,D:\PanoCrowdCount\data\dataset\json\890.json,D:\PanoCrowdCount\data\dataset\density_maps\890.npy,train
891,136,100-199,D:\PanoCrowdCount\data\dataset\images\891.jpg,D:\PanoCrowdCount\data\dataset\json\891.json,D:\PanoCrowdCount\data\dataset\density_maps\891.npy,val
892,176,100-199,D:\PanoCrowdCount\data\dataset\images\892.jpg,D:\PanoCrowdCount\data\dataset\json\892.json,D:\PanoCrowdCount\data\dataset\density_maps\892.npy,train
893,45,0-49,D:\PanoCrowdCount\data\dataset\images\893.jpg,D:\PanoCrowdCount\data\dataset\json\893.json,D:\PanoCrowdCount\data\dataset\density_maps\893.npy,val
894,152,100-199,D:\PanoCrowdCount\data\dataset\images\894.jpg,D:\PanoCrowdCount\data\dataset\json\894.json,D:\PanoCrowdCount\data\dataset\density_maps\894.npy,test
895,10,0-49,D:\PanoCrowdCount\data\dataset\images\895.jpg,D:\PanoCrowdCount\data\dataset\json\895.json,D:\PanoCrowdCount\data\dataset\density_maps\895.npy,test
896,169,100-199,D:\PanoCrowdCount\data\dataset\images\896.jpg,D:\PanoCrowdCount\data\dataset\json\896.json,D:\PanoCrowdCount\data\dataset\density_maps\896.npy,train
897,95,50-99,D:\PanoCrowdCount\data\dataset\images\897.jpg,D:\PanoCrowdCount\data\dataset\json\897.json,D:\PanoCrowdCount\data\dataset\density_maps\897.npy,train
898,102,100-199,D:\PanoCrowdCount\data\dataset\images\898.jpg,D:\PanoCrowdCount\data\dataset\json\898.json,D:\PanoCrowdCount\data\dataset\density_maps\898.npy,train
899,47,0-49,D:\PanoCrowdCount\data\dataset\images\899.jpg,D:\PanoCrowdCount\data\dataset\json\899.json,D:\PanoCrowdCount\data\dataset\density_maps\899.npy,val
9,75,50-99,D:\PanoCrowdCount\data\dataset\images\9.jpg,D:\PanoCrowdCount\data\dataset\json\9.json,D:\PanoCrowdCount\data\dataset\density_maps\9.npy,train
90,54,50-99,D:\PanoCrowdCount\data\dataset\images\90.jpg,D:\PanoCrowdCount\data\dataset\json\90.json,D:\PanoCrowdCount\data\dataset\density_maps\90.npy,train
900,49,0-49,D:\PanoCrowdCount\data\dataset\images\900.jpg,D:\PanoCrowdCount\data\dataset\json\900.json,D:\PanoCrowdCount\data\dataset\density_maps\900.npy,train
901,50,50-99,D:\PanoCrowdCount\data\dataset\images\901.jpg,D:\PanoCrowdCount\data\dataset\json\901.json,D:\PanoCrowdCount\data\dataset\density_maps\901.npy,train
902,79,50-99,D:\PanoCrowdCount\data\dataset\images\902.jpg,D:\PanoCrowdCount\data\dataset\json\902.json,D:\PanoCrowdCount\data\dataset\density_maps\902.npy,train
903,172,100-199,D:\PanoCrowdCount\data\dataset\images\903.jpg,D:\PanoCrowdCount\data\dataset\json\903.json,D:\PanoCrowdCount\data\dataset\density_maps\903.npy,train
904,80,50-99,D:\PanoCrowdCount\data\dataset\images\904.jpg,D:\PanoCrowdCount\data\dataset\json\904.json,D:\PanoCrowdCount\data\dataset\density_maps\904.npy,train
905,58,50-99,D:\PanoCrowdCount\data\dataset\images\905.jpg,D:\PanoCrowdCount\data\dataset\json\905.json,D:\PanoCrowdCount\data\dataset\density_maps\905.npy,train
906,321,300-499,D:\PanoCrowdCount\data\dataset\images\906.jpg,D:\PanoCrowdCount\data\dataset\json\906.json,D:\PanoCrowdCount\data\dataset\density_maps\906.npy,train
907,76,50-99,D:\PanoCrowdCount\data\dataset\images\907.jpg,D:\PanoCrowdCount\data\dataset\json\907.json,D:\PanoCrowdCount\data\dataset\density_maps\907.npy,train
908,137,100-199,D:\PanoCrowdCount\data\dataset\images\908.jpg,D:\PanoCrowdCount\data\dataset\json\908.json,D:\PanoCrowdCount\data\dataset\density_maps\908.npy,train
909,105,100-199,D:\PanoCrowdCount\data\dataset\images\909.jpg,D:\PanoCrowdCount\data\dataset\json\909.json,D:\PanoCrowdCount\data\dataset\density_maps\909.npy,train
91,59,50-99,D:\PanoCrowdCount\data\dataset\images\91.jpg,D:\PanoCrowdCount\data\dataset\json\91.json,D:\PanoCrowdCount\data\dataset\density_maps\91.npy,train
910,427,300-499,D:\PanoCrowdCount\data\dataset\images\910.jpg,D:\PanoCrowdCount\data\dataset\json\910.json,D:\PanoCrowdCount\data\dataset\density_maps\910.npy,train
911,96,50-99,D:\PanoCrowdCount\data\dataset\images\911.jpg,D:\PanoCrowdCount\data\dataset\json\911.json,D:\PanoCrowdCount\data\dataset\density_maps\911.npy,val
912,291,200-299,D:\PanoCrowdCount\data\dataset\images\912.jpg,D:\PanoCrowdCount\data\dataset\json\912.json,D:\PanoCrowdCount\data\dataset\density_maps\912.npy,val
913,81,50-99,D:\PanoCrowdCount\data\dataset\images\913.jpg,D:\PanoCrowdCount\data\dataset\json\913.json,D:\PanoCrowdCount\data\dataset\density_maps\913.npy,train
914,355,300-499,D:\PanoCrowdCount\data\dataset\images\914.jpg,D:\PanoCrowdCount\data\dataset\json\914.json,D:\PanoCrowdCount\data\dataset\density_maps\914.npy,train
915,103,100-199,D:\PanoCrowdCount\data\dataset\images\915.jpg,D:\PanoCrowdCount\data\dataset\json\915.json,D:\PanoCrowdCount\data\dataset\density_maps\915.npy,val
916,77,50-99,D:\PanoCrowdCount\data\dataset\images\916.jpg,D:\PanoCrowdCount\data\dataset\json\916.json,D:\PanoCrowdCount\data\dataset\density_maps\916.npy,train
917,95,50-99,D:\PanoCrowdCount\data\dataset\images\917.jpg,D:\PanoCrowdCount\data\dataset\json\917.json,D:\PanoCrowdCount\data\dataset\density_maps\917.npy,test
918,12,0-49,D:\PanoCrowdCount\data\dataset\images\918.jpg,D:\PanoCrowdCount\data\dataset\json\918.json,D:\PanoCrowdCount\data\dataset\density_maps\918.npy,train
919,247,200-299,D:\PanoCrowdCount\data\dataset\images\919.jpg,D:\PanoCrowdCount\data\dataset\json\919.json,D:\PanoCrowdCount\data\dataset\density_maps\919.npy,train
92,252,200-299,D:\PanoCrowdCount\data\dataset\images\92.jpg,D:\PanoCrowdCount\data\dataset\json\92.json,D:\PanoCrowdCount\data\dataset\density_maps\92.npy,train
920,175,100-199,D:\PanoCrowdCount\data\dataset\images\920.jpg,D:\PanoCrowdCount\data\dataset\json\920.json,D:\PanoCrowdCount\data\dataset\density_maps\920.npy,train
921,312,300-499,D:\PanoCrowdCount\data\dataset\images\921.jpg,D:\PanoCrowdCount\data\dataset\json\921.json,D:\PanoCrowdCount\data\dataset\density_maps\921.npy,train
922,83,50-99,D:\PanoCrowdCount\data\dataset\images\922.jpg,D:\PanoCrowdCount\data\dataset\json\922.json,D:\PanoCrowdCount\data\dataset\density_maps\922.npy,train
923,46,0-49,D:\PanoCrowdCount\data\dataset\images\923.jpg,D:\PanoCrowdCount\data\dataset\json\923.json,D:\PanoCrowdCount\data\dataset\density_maps\923.npy,train
924,178,100-199,D:\PanoCrowdCount\data\dataset\images\924.jpg,D:\PanoCrowdCount\data\dataset\json\924.json,D:\PanoCrowdCount\data\dataset\density_maps\924.npy,train
925,102,100-199,D:\PanoCrowdCount\data\dataset\images\925.jpg,D:\PanoCrowdCount\data\dataset\json\925.json,D:\PanoCrowdCount\data\dataset\density_maps\925.npy,train
926,8,0-49,D:\PanoCrowdCount\data\dataset\images\926.jpg,D:\PanoCrowdCount\data\dataset\json\926.json,D:\PanoCrowdCount\data\dataset\density_maps\926.npy,train
927,569,500+,D:\PanoCrowdCount\data\dataset\images\927.jpg,D:\PanoCrowdCount\data\dataset\json\927.json,D:\PanoCrowdCount\data\dataset\density_maps\927.npy,train
928,16,0-49,D:\PanoCrowdCount\data\dataset\images\928.jpg,D:\PanoCrowdCount\data\dataset\json\928.json,D:\PanoCrowdCount\data\dataset\density_maps\928.npy,val
929,241,200-299,D:\PanoCrowdCount\data\dataset\images\929.jpg,D:\PanoCrowdCount\data\dataset\json\929.json,D:\PanoCrowdCount\data\dataset\density_maps\929.npy,train
93,543,500+,D:\PanoCrowdCount\data\dataset\images\93.jpg,D:\PanoCrowdCount\data\dataset\json\93.json,D:\PanoCrowdCount\data\dataset\density_maps\93.npy,train
930,103,100-199,D:\PanoCrowdCount\data\dataset\images\930.jpg,D:\PanoCrowdCount\data\dataset\json\930.json,D:\PanoCrowdCount\data\dataset\density_maps\930.npy,train
931,209,200-299,D:\PanoCrowdCount\data\dataset\images\931.jpg,D:\PanoCrowdCount\data\dataset\json\931.json,D:\PanoCrowdCount\data\dataset\density_maps\931.npy,val
932,37,0-49,D:\PanoCrowdCount\data\dataset\images\932.jpg,D:\PanoCrowdCount\data\dataset\json\932.json,D:\PanoCrowdCount\data\dataset\density_maps\932.npy,test
933,132,100-199,D:\PanoCrowdCount\data\dataset\images\933.jpg,D:\PanoCrowdCount\data\dataset\json\933.json,D:\PanoCrowdCount\data\dataset\density_maps\933.npy,val
934,51,50-99,D:\PanoCrowdCount\data\dataset\images\934.jpg,D:\PanoCrowdCount\data\dataset\json\934.json,D:\PanoCrowdCount\data\dataset\density_maps\934.npy,val
935,30,0-49,D:\PanoCrowdCount\data\dataset\images\935.jpg,D:\PanoCrowdCount\data\dataset\json\935.json,D:\PanoCrowdCount\data\dataset\density_maps\935.npy,train
936,47,0-49,D:\PanoCrowdCount\data\dataset\images\936.jpg,D:\PanoCrowdCount\data\dataset\json\936.json,D:\PanoCrowdCount\data\dataset\density_maps\936.npy,test
937,139,100-199,D:\PanoCrowdCount\data\dataset\images\937.jpg,D:\PanoCrowdCount\data\dataset\json\937.json,D:\PanoCrowdCount\data\dataset\density_maps\937.npy,val
938,16,0-49,D:\PanoCrowdCount\data\dataset\images\938.jpg,D:\PanoCrowdCount\data\dataset\json\938.json,D:\PanoCrowdCount\data\dataset\density_maps\938.npy,train
939,167,100-199,D:\PanoCrowdCount\data\dataset\images\939.jpg,D:\PanoCrowdCount\data\dataset\json\939.json,D:\PanoCrowdCount\data\dataset\density_maps\939.npy,val
94,16,0-49,D:\PanoCrowdCount\data\dataset\images\94.jpg,D:\PanoCrowdCount\data\dataset\json\94.json,D:\PanoCrowdCount\data\dataset\density_maps\94.npy,val
940,370,300-499,D:\PanoCrowdCount\data\dataset\images\940.jpg,D:\PanoCrowdCount\data\dataset\json\940.json,D:\PanoCrowdCount\data\dataset\density_maps\940.npy,train
941,770,500+,D:\PanoCrowdCount\data\dataset\images\941.jpg,D:\PanoCrowdCount\data\dataset\json\941.json,D:\PanoCrowdCount\data\dataset\density_maps\941.npy,train
942,189,100-199,D:\PanoCrowdCount\data\dataset\images\942.jpg,D:\PanoCrowdCount\data\dataset\json\942.json,D:\PanoCrowdCount\data\dataset\density_maps\942.npy,train
943,113,100-199,D:\PanoCrowdCount\data\dataset\images\943.jpg,D:\PanoCrowdCount\data\dataset\json\943.json,D:\PanoCrowdCount\data\dataset\density_maps\943.npy,train
944,50,50-99,D:\PanoCrowdCount\data\dataset\images\944.jpg,D:\PanoCrowdCount\data\dataset\json\944.json,D:\PanoCrowdCount\data\dataset\density_maps\944.npy,train
945,26,0-49,D:\PanoCrowdCount\data\dataset\images\945.jpg,D:\PanoCrowdCount\data\dataset\json\945.json,D:\PanoCrowdCount\data\dataset\density_maps\945.npy,train
946,117,100-199,D:\PanoCrowdCount\data\dataset\images\946.jpg,D:\PanoCrowdCount\data\dataset\json\946.json,D:\PanoCrowdCount\data\dataset\density_maps\946.npy,train
947,46,0-49,D:\PanoCrowdCount\data\dataset\images\947.jpg,D:\PanoCrowdCount\data\dataset\json\947.json,D:\PanoCrowdCount\data\dataset\density_maps\947.npy,train
948,22,0-49,D:\PanoCrowdCount\data\dataset\images\948.jpg,D:\PanoCrowdCount\data\dataset\json\948.json,D:\PanoCrowdCount\data\dataset\density_maps\948.npy,val
949,37,0-49,D:\PanoCrowdCount\data\dataset\images\949.jpg,D:\PanoCrowdCount\data\dataset\json\949.json,D:\PanoCrowdCount\data\dataset\density_maps\949.npy,train
95,7,0-49,D:\PanoCrowdCount\data\dataset\images\95.jpg,D:\PanoCrowdCount\data\dataset\json\95.json,D:\PanoCrowdCount\data\dataset\density_maps\95.npy,test
950,49,0-49,D:\PanoCrowdCount\data\dataset\images\950.jpg,D:\PanoCrowdCount\data\dataset\json\950.json,D:\PanoCrowdCount\data\dataset\density_maps\950.npy,train
951,55,50-99,D:\PanoCrowdCount\data\dataset\images\951.jpg,D:\PanoCrowdCount\data\dataset\json\951.json,D:\PanoCrowdCount\data\dataset\density_maps\951.npy,train
952,107,100-199,D:\PanoCrowdCount\data\dataset\images\952.jpg,D:\PanoCrowdCount\data\dataset\json\952.json,D:\PanoCrowdCount\data\dataset\density_maps\952.npy,val
953,180,100-199,D:\PanoCrowdCount\data\dataset\images\953.jpg,D:\PanoCrowdCount\data\dataset\json\953.json,D:\PanoCrowdCount\data\dataset\density_maps\953.npy,train
954,13,0-49,D:\PanoCrowdCount\data\dataset\images\954.jpg,D:\PanoCrowdCount\data\dataset\json\954.json,D:\PanoCrowdCount\data\dataset\density_maps\954.npy,train
955,120,100-199,D:\PanoCrowdCount\data\dataset\images\955.jpg,D:\PanoCrowdCount\data\dataset\json\955.json,D:\PanoCrowdCount\data\dataset\density_maps\955.npy,val
956,161,100-199,D:\PanoCrowdCount\data\dataset\images\956.jpg,D:\PanoCrowdCount\data\dataset\json\956.json,D:\PanoCrowdCount\data\dataset\density_maps\956.npy,train
957,48,0-49,D:\PanoCrowdCount\data\dataset\images\957.jpg,D:\PanoCrowdCount\data\dataset\json\957.json,D:\PanoCrowdCount\data\dataset\density_maps\957.npy,train
958,58,50-99,D:\PanoCrowdCount\data\dataset\images\958.jpg,D:\PanoCrowdCount\data\dataset\json\958.json,D:\PanoCrowdCount\data\dataset\density_maps\958.npy,train
959,97,50-99,D:\PanoCrowdCount\data\dataset\images\959.jpg,D:\PanoCrowdCount\data\dataset\json\959.json,D:\PanoCrowdCount\data\dataset\density_maps\959.npy,train
96,294,200-299,D:\PanoCrowdCount\data\dataset\images\96.jpg,D:\PanoCrowdCount\data\dataset\json\96.json,D:\PanoCrowdCount\data\dataset\density_maps\96.npy,val
960,100,100-199,D:\PanoCrowdCount\data\dataset\images\960.jpg,D:\PanoCrowdCount\data\dataset\json\960.json,D:\PanoCrowdCount\data\dataset\density_maps\960.npy,train
961,89,50-99,D:\PanoCrowdCount\data\dataset\images\961.jpg,D:\PanoCrowdCount\data\dataset\json\961.json,D:\PanoCrowdCount\data\dataset\density_maps\961.npy,val
962,46,0-49,D:\PanoCrowdCount\data\dataset\images\962.jpg,D:\PanoCrowdCount\data\dataset\json\962.json,D:\PanoCrowdCount\data\dataset\density_maps\962.npy,train
963,201,200-299,D:\PanoCrowdCount\data\dataset\images\963.jpg,D:\PanoCrowdCount\data\dataset\json\963.json,D:\PanoCrowdCount\data\dataset\density_maps\963.npy,val
964,368,300-499,D:\PanoCrowdCount\data\dataset\images\964.jpg,D:\PanoCrowdCount\data\dataset\json\964.json,D:\PanoCrowdCount\data\dataset\density_maps\964.npy,train
965,76,50-99,D:\PanoCrowdCount\data\dataset\images\965.jpg,D:\PanoCrowdCount\data\dataset\json\965.json,D:\PanoCrowdCount\data\dataset\density_maps\965.npy,val
966,98,50-99,D:\PanoCrowdCount\data\dataset\images\966.jpg,D:\PanoCrowdCount\data\dataset\json\966.json,D:\PanoCrowdCount\data\dataset\density_maps\966.npy,train
967,339,300-499,D:\PanoCrowdCount\data\dataset\images\967.jpg,D:\PanoCrowdCount\data\dataset\json\967.json,D:\PanoCrowdCount\data\dataset\density_maps\967.npy,train
968,31,0-49,D:\PanoCrowdCount\data\dataset\images\968.jpg,D:\PanoCrowdCount\data\dataset\json\968.json,D:\PanoCrowdCount\data\dataset\density_maps\968.npy,test
969,517,500+,D:\PanoCrowdCount\data\dataset\images\969.jpg,D:\PanoCrowdCount\data\dataset\json\969.json,D:\PanoCrowdCount\data\dataset\density_maps\969.npy,val
97,127,100-199,D:\PanoCrowdCount\data\dataset\images\97.jpg,D:\PanoCrowdCount\data\dataset\json\97.json,D:\PanoCrowdCount\data\dataset\density_maps\97.npy,val
970,99,50-99,D:\PanoCrowdCount\data\dataset\images\970.jpg,D:\PanoCrowdCount\data\dataset\json\970.json,D:\PanoCrowdCount\data\dataset\density_maps\970.npy,train
971,41,0-49,D:\PanoCrowdCount\data\dataset\images\971.jpg,D:\PanoCrowdCount\data\dataset\json\971.json,D:\PanoCrowdCount\data\dataset\density_maps\971.npy,train
972,36,0-49,D:\PanoCrowdCount\data\dataset\images\972.jpg,D:\PanoCrowdCount\data\dataset\json\972.json,D:\PanoCrowdCount\data\dataset\density_maps\972.npy,train
973,20,0-49,D:\PanoCrowdCount\data\dataset\images\973.jpg,D:\PanoCrowdCount\data\dataset\json\973.json,D:\PanoCrowdCount\data\dataset\density_maps\973.npy,train
974,39,0-49,D:\PanoCrowdCount\data\dataset\images\974.jpg,D:\PanoCrowdCount\data\dataset\json\974.json,D:\PanoCrowdCount\data\dataset\density_maps\974.npy,val
975,29,0-49,D:\PanoCrowdCount\data\dataset\images\975.jpg,D:\PanoCrowdCount\data\dataset\json\975.json,D:\PanoCrowdCount\data\dataset\density_maps\975.npy,train
976,46,0-49,D:\PanoCrowdCount\data\dataset\images\976.jpg,D:\PanoCrowdCount\data\dataset\json\976.json,D:\PanoCrowdCount\data\dataset\density_maps\976.npy,train
977,35,0-49,D:\PanoCrowdCount\data\dataset\images\977.jpg,D:\PanoCrowdCount\data\dataset\json\977.json,D:\PanoCrowdCount\data\dataset\density_maps\977.npy,test
978,85,50-99,D:\PanoCrowdCount\data\dataset\images\978.jpg,D:\PanoCrowdCount\data\dataset\json\978.json,D:\PanoCrowdCount\data\dataset\density_maps\978.npy,test
979,108,100-199,D:\PanoCrowdCount\data\dataset\images\979.jpg,D:\PanoCrowdCount\data\dataset\json\979.json,D:\PanoCrowdCount\data\dataset\density_maps\979.npy,train
98,70,50-99,D:\PanoCrowdCount\data\dataset\images\98.jpg,D:\PanoCrowdCount\data\dataset\json\98.json,D:\PanoCrowdCount\data\dataset\density_maps\98.npy,train
980,70,50-99,D:\PanoCrowdCount\data\dataset\images\980.jpg,D:\PanoCrowdCount\data\dataset\json\980.json,D:\PanoCrowdCount\data\dataset\density_maps\980.npy,train
981,169,100-199,D:\PanoCrowdCount\data\dataset\images\981.jpg,D:\PanoCrowdCount\data\dataset\json\981.json,D:\PanoCrowdCount\data\dataset\density_maps\981.npy,val
982,92,50-99,D:\PanoCrowdCount\data\dataset\images\982.jpg,D:\PanoCrowdCount\data\dataset\json\982.json,D:\PanoCrowdCount\data\dataset\density_maps\982.npy,train
983,48,0-49,D:\PanoCrowdCount\data\dataset\images\983.jpg,D:\PanoCrowdCount\data\dataset\json\983.json,D:\PanoCrowdCount\data\dataset\density_maps\983.npy,train
984,54,50-99,D:\PanoCrowdCount\data\dataset\images\984.jpg,D:\PanoCrowdCount\data\dataset\json\984.json,D:\PanoCrowdCount\data\dataset\density_maps\984.npy,test
985,42,0-49,D:\PanoCrowdCount\data\dataset\images\985.jpg,D:\PanoCrowdCount\data\dataset\json\985.json,D:\PanoCrowdCount\data\dataset\density_maps\985.npy,train
986,93,50-99,D:\PanoCrowdCount\data\dataset\images\986.jpg,D:\PanoCrowdCount\data\dataset\json\986.json,D:\PanoCrowdCount\data\dataset\density_maps\986.npy,train
987,130,100-199,D:\PanoCrowdCount\data\dataset\images\987.jpg,D:\PanoCrowdCount\data\dataset\json\987.json,D:\PanoCrowdCount\data\dataset\density_maps\987.npy,train
988,45,0-49,D:\PanoCrowdCount\data\dataset\images\988.jpg,D:\PanoCrowdCount\data\dataset\json\988.json,D:\PanoCrowdCount\data\dataset\density_maps\988.npy,train
989,246,200-299,D:\PanoCrowdCount\data\dataset\images\989.jpg,D:\PanoCrowdCount\data\dataset\json\989.json,D:\PanoCrowdCount\data\dataset\density_maps\989.npy,val
99,137,100-199,D:\PanoCrowdCount\data\dataset\images\99.jpg,D:\PanoCrowdCount\data\dataset\json\99.json,D:\PanoCrowdCount\data\dataset\density_maps\99.npy,val
990,120,100-199,D:\PanoCrowdCount\data\dataset\images\990.jpg,D:\PanoCrowdCount\data\dataset\json\990.json,D:\PanoCrowdCount\data\dataset\density_maps\990.npy,train
991,33,0-49,D:\PanoCrowdCount\data\dataset\images\991.jpg,D:\PanoCrowdCount\data\dataset\json\991.json,D:\PanoCrowdCount\data\dataset\density_maps\991.npy,test
992,121,100-199,D:\PanoCrowdCount\data\dataset\images\992.jpg,D:\PanoCrowdCount\data\dataset\json\992.json,D:\PanoCrowdCount\data\dataset\density_maps\992.npy,train
993,163,100-199,D:\PanoCrowdCount\data\dataset\images\993.jpg,D:\PanoCrowdCount\data\dataset\json\993.json,D:\PanoCrowdCount\data\dataset\density_maps\993.npy,train
994,102,100-199,D:\PanoCrowdCount\data\dataset\images\994.jpg,D:\PanoCrowdCount\data\dataset\json\994.json,D:\PanoCrowdCount\data\dataset\density_maps\994.npy,train
995,47,0-49,D:\PanoCrowdCount\data\dataset\images\995.jpg,D:\PanoCrowdCount\data\dataset\json\995.json,D:\PanoCrowdCount\data\dataset\density_maps\995.npy,train
996,146,100-199,D:\PanoCrowdCount\data\dataset\images\996.jpg,D:\PanoCrowdCount\data\dataset\json\996.json,D:\PanoCrowdCount\data\dataset\density_maps\996.npy,train
997,48,0-49,D:\PanoCrowdCount\data\dataset\images\997.jpg,D:\PanoCrowdCount\data\dataset\json\997.json,D:\PanoCrowdCount\data\dataset\density_maps\997.npy,train
998,26,0-49,D:\PanoCrowdCount\data\dataset\images\998.jpg,D:\PanoCrowdCount\data\dataset\json\998.json,D:\PanoCrowdCount\data\dataset\density_maps\998.npy,test
999,104,100-199,D:\PanoCrowdCount\data\dataset\images\999.jpg,D:\PanoCrowdCount\data\dataset\json\999.json,D:\PanoCrowdCount\data\dataset\density_maps\999.npy,test
